"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.537248940E0,3.438432693E1,7.606678009E0,9.713575363E0,3.653076834E1
6.539264706E0,3.351014328E1,7.106289864E0,8.447042465E0,3.528146234E1
6.541280472E0,3.254288864E1,6.577171326E0,7.271489620E0,3.398784114E1
6.543296238E0,3.202574158E1,6.304232121E0,6.716034889E0,3.332411425E1
6.545312004E0,3.090285873E1,5.691316605E0,5.674557209E0,3.193083717E1
6.547327737E0,2.971772957E1,5.020940304E0,4.745307922E0,3.051018255E1
6.549343503E0,2.910481453E1,4.666299343E0,4.326322556E0,2.979230849E1
6.551359303E0,2.783828163E1,3.909731388E0,3.567360640E0,2.833693677E1
6.553403436E0,2.649992180E1,3.131615877E0,2.873042107E0,2.683854028E1
6.555447636E0,2.510649681E1,2.351106167E0,2.291250944E0,2.532022340E1
6.557491802E0,2.365291786E1,1.529894829E0,1.862688899E0,2.377542243E1
6.559536002E0,2.290592575E1,1.098938584E0,1.714248419E0,2.299625509E1
6.561580202E0,2.144306946E1,2.226607651E-1,1.529894829E0,2.149872982E1
6.563624402E0,2.000654793E1,-6.200982332E-1,1.520318031E0,2.007381002E1
6.565668602E0,1.860593987E1,-1.429338455E0,1.699883223E0,1.873802577E1
6.567712802E0,1.792598724E1,-1.812410712E0,1.850717902E0,1.811217844E1
6.569756968E0,1.661635780E1,-2.521094322E0,2.219424963E0,1.695243671E1
6.571801134E0,1.534264278E1,-3.098097086E0,2.650381327E0,1.587511935E1
6.573845434E0,1.472254467E1,-3.356670856E0,2.892195702E0,1.537482867E1
6.575889734E0,1.351796246E1,-3.809175014E0,3.383007050E0,1.444610189E1
6.577933334E0,1.238071632E1,-4.194641590E0,3.876212597E0,1.363459493E1
6.579977700E0,1.178934860E1,-4.359841347E0,4.101267338E0,1.322185126E1
6.582022000E0,1.065689087E1,-4.649539471E0,4.498704910E0,1.246699186E1
6.584066300E0,9.629778862E0,-4.862623692E0,4.824316502E0,1.181743542E1
6.586110533E0,9.138967514E0,-4.929960728E0,4.961085320E0,1.150815396E1
6.588154799E0,8.210017204E0,-5.025728703E0,5.169380665E0,1.092633644E1
6.590199032E0,7.412747860E0,-5.085583687E0,5.279513836E0,1.042522223E1
6.592243198E0,6.742371082E0,-5.085583687E0,5.289090633E0,9.964798491E0
6.594286231E0,6.464643955E0,-5.073612690E0,5.250783443E0,9.752122536E0
6.596329131E0,6.028899193E0,-5.028122902E0,5.078401089E0,9.349855775E0
6.598371964E0,5.720046997E0,-4.898836136E0,4.821922302E0,8.942509034E0
6.600427597E0,5.528511047E0,-4.728548527E0,4.515464306E0,8.562302463E0
6.602483263E0,5.463867664E0,-4.627991676E0,4.355052948E0,8.380849777E0
6.604538896E0,5.380070686E0,-4.395754337E0,4.024652958E0,8.029050269E0
6.606594562E0,5.325003624E0,-4.120420933E0,3.689464808E0,7.677609187E0
6.608650228E0,5.315426826E0,-3.962403774E0,3.507505417E0,7.500466670E0
6.610705894E0,5.334580898E0,-3.622427225E0,3.124433279E0,7.165320347E0
6.612761527E0,5.329792023E0,-3.239354849E0,2.760514498E0,6.820596978E0
6.614788827E0,5.329792023E0,-3.059789658E0,2.590526342E0,6.669319492E0
6.616816060E0,5.334580898E0,-2.750937700E0,2.255337954E0,6.411860953E0
6.618843326E0,5.301061630E0,-2.454056740E0,1.908178806E0,6.145306766E0
6.620870592E0,5.293879032E0,-2.219424963E0,1.549048543E0,5.945633167E0
6.622897858E0,5.289090633E0,-2.116474390E0,1.388636947E0,5.863638473E0
6.624925124E0,5.303455830E0,-1.958456993E0,1.084573388E0,5.756604639E0
6.626952390E0,5.260360241E0,-1.838746905E0,7.996633649E-1,5.629550741E0
6.628979690E0,5.238812447E0,-1.788468719E0,6.799532771E-1,5.577285421E0
6.631007023E0,5.195716858E0,-1.728613615E0,4.405331016E-1,5.493418618E0
6.633034356E0,5.135861874E0,-1.675941229E0,1.651999205E-1,5.404918797E0
6.635970356E0,5.076006889E0,-1.651999116E0,-1.460463107E-1,5.340063346E0
6.638150096E0,4.985027313E0,-1.616086125E0,-4.525041282E-1,5.259942173E0
6.640164096E0,4.927566528E0,-1.623268723E0,-7.709329724E-1,5.245021534E0
6.642179096E0,4.901230335E0,-1.637633920E0,-9.241618514E-1,5.249569390E0
6.644194096E0,4.886565685E0,-1.656787634E0,-1.225831270E0,5.303407561E0
6.646209096E0,4.850652695E0,-1.683123827E0,-1.513135433E0,5.352692427E0
6.648224096E0,4.814739704E0,-1.692700624E0,-1.651999116E0,5.364331729E0
6.650239096E0,4.709394932E0,-1.731007814E0,-1.905784607E0,5.367197001E0
6.652254096E0,4.510675907E0,-1.793257117E0,-2.070984364E0,5.277399403E0
6.654269096E0,4.199429989E0,-1.862688899E0,-2.123656988E0,5.061100786E0
6.656288221E0,3.988739967E0,-1.917755604E0,-2.114080191E0,4.904810714E0
6.658306998E0,3.512293816E0,-2.090138197E0,-2.023100376E0,4.560462768E0
6.660325498E0,2.944868088E0,-2.197877169E0,-1.932120800E0,4.151626535E0
6.662343679E0,2.638410330E0,-2.422932148E0,-1.685518026E0,3.958886242E0
6.664361595E0,1.991975784E0,-2.676717520E0,-1.357512355E0,3.602169346E0
6.666379210E0,1.292868972E0,-2.973598480E0,-9.600749016E-1,3.381647811E0
6.668396567E0,9.313444495E-1,-3.112462282E0,-7.541735172E-1,3.335206386E0
6.670413833E0,2.226607651E-1,-3.430891037E0,-3.160346150E-1,3.452603221E0
6.672430958E0,-5.267243981E-1,-3.787626982E0,1.508347094E-1,3.827049497E0
6.674447958E0,-9.169792533E-1,-3.971980572E0,3.758896589E-1,4.093748117E0
6.676464735E0,-1.721431017E0,-4.362235546E0,8.283938169E-1,4.762211673E0
6.678481313E0,-2.509123325E0,-4.730942726E0,1.254561663E0,5.500131263E0
6.680497713E0,-2.875436306E0,-4.944325924E0,1.448492050E0,5.900222200E0
6.682514046E0,-3.615244627E0,-5.372888088E0,1.800439715E0,6.721570002E0
6.684530364E0,-4.304774761E0,-5.801449776E0,2.082955360E0,7.518417937E0
6.686546581E0,-4.953902721E0,-6.004957199E0,2.217030764E0,8.094188566E0
6.688562706E0,-5.265148640E0,-6.411971569E0,2.439691544E0,8.647963022E0
6.690578786E0,-5.935525417E0,-6.751947880E0,2.588132143E0,9.355088997E0
6.692594824E0,-6.579565525E0,-6.996156693E0,2.736572504E0,9.986276585E0
6.694610824E0,-6.905177116E0,-7.084742069E0,2.801215887E0,1.028211319E1
6.696626788E0,-7.539640427E0,-7.223605633E0,2.940079689E0,1.084761378E1
6.698642753E0,-8.135796547E0,-7.302614689E0,3.057395458E0,1.135196167E1
6.700658686E0,-8.425495148E0,-7.345710278E0,3.095702887E0,1.159878461E1
6.702674586E0,-8.952219009E0,-7.417536259E0,3.148375273E0,1.204468083E1
6.704690452E0,-9.517251015E0,-7.474997044E0,3.150769472E0,1.250523874E1
6.706706318E0,-9.799766541E0,-7.479785442E0,3.134010077E0,1.272024503E1
6.708722184E0,-1.035043335E1,-7.455843449E0,3.038241863E0,1.311304639E1
6.710738084E0,-1.092025280E1,-7.458237648E0,2.887407303E0,1.353566958E1
6.712754017E0,-1.151162148E1,-7.463026047E0,2.786850691E0,1.399931154E1
6.714770017E0,-1.216044998E1,-7.522881031E0,2.432508945E0,1.450473656E1
6.716784850E0,-1.246930218E1,-7.551611423E0,2.303221941E0,1.475856237E1
6.718799650E0,-1.310855389E1,-7.633014202E0,2.051830769E0,1.530709314E1
6.720814416E0,-1.343895340E1,-7.673715591E0,1.915361404E0,1.559358807E1
6.722829216E0,-1.407341671E1,-7.767089367E0,1.666364431E0,1.616061588E1
6.724844049E0,-1.471775627E1,-7.903559208E0,1.395819545E0,1.676385725E1
6.726858882E0,-1.505055046E1,-7.977779388E0,1.254561663E0,1.708033835E1
6.728873748E0,-1.579993534E1,-8.145373344E0,9.337386489E-1,1.780047560E1
6.730888581E0,-1.658762741E1,-8.298602104E0,5.865794420E-1,1.855694629E1
6.732903447E0,-1.698985291E1,-8.363245964E0,4.285621047E-1,1.894155881E1
6.734918347E0,-1.781106567E1,-8.485349655E0,1.125274822E-1,1.972936597E1
6.736933347E0,-1.863467026E1,-8.588300705E0,-2.035071403E-1,2.051953361E1
6.738948413E0,-1.947742844E1,-8.650549889E0,-4.477157295E-1,2.131672304E1
6.740963546E0,-1.984613609E1,-8.719982147E0,-5.674257874E-1,2.168476835E1
6.742978712E0,-2.041595650E1,-8.722375870E0,-8.738836050E-1,2.221834362E1
6.744993878E0,-2.084451866E1,-8.708010674E0,-1.187524080E0,2.262153004E1
6.747009078E0,-2.105520821E1,-8.705616951E0,-1.321599364E0,2.282227386E1
6.749024311E0,-2.152926064E1,-8.717587471E0,-1.541865945E0,2.327837506E1
6.751039511E0,-2.198415947E1,-8.760683060E0,-1.802833915E0,2.373400610E1
6.753054677E0,-2.219963646E1,-8.789413452E0,-1.960851192E0,2.395668143E1
6.755069843E0,-2.255876732E1,-8.863634109E0,-2.308010340E0,2.434725661E1
6.757084943E0,-2.280058098E1,-8.971372604E0,-2.631227732E0,2.464295799E1
6.759099976E0,-2.290113831E1,-9.047987938E0,-2.784456491E0,2.478066624E1
6.761114976E0,-2.301127052E1,-9.239523888E0,-3.081337690E0,2.498763724E1
6.763130009E0,-2.296338654E1,-9.455001831E0,-3.311181068E0,2.505350476E1
6.765145075E0,-2.280297470E1,-9.677662849E0,-3.423708439E0,2.500709085E1
6.767160141E0,-2.271199608E1,-9.787796021E0,-3.428496838E0,2.496778539E1
6.769175207E0,-2.246778679E1,-9.957783699E0,-3.339911461E0,2.480149004E1
6.771190240E0,-2.206556129E1,-1.012059021E1,-3.165134668E0,2.448128712E1
6.773205240E0,-2.183811188E1,-1.018283939E1,-3.043030262E0,2.428689732E1
6.775220140E0,-2.106239128E1,-1.038874054E1,-2.557007313E0,2.362389771E1
6.777235040E0,-2.076790428E1,-1.045098972E1,-2.353500366E0,2.336809788E1
6.779250006E0,-2.046384048E1,-1.052999878E1,-2.133233786E0,2.311277413E1
6.781264972E0,-1.984852982E1,-1.074787045E1,-1.678335428E0,2.263399357E1
6.783279905E0,-1.918294334E1,-1.100644493E1,-1.283292055E0,2.215341924E1
6.785294771E0,-1.886211967E1,-1.115488529E1,-1.151610970E0,2.194395662E1
6.787309637E0,-1.817498398E1,-1.149965000E1,-8.786720037E-1,2.152542816E1
6.789324503E0,-1.743038750E1,-1.188511658E1,-5.339069963E-1,2.110354143E1
6.791339336E0,-1.668579102E1,-1.211256599E1,-1.412578970E-1,2.061916173E1
6.793354136E0,-1.632187080E1,-1.262013626E1,5.985504389E-2,2.063189008E1
6.795368936E0,-1.554854393E1,-1.318995667E1,4.525041282E-1,2.039453199E1
6.798307936E0,-1.473451614E1,-1.383639050E1,8.403648138E-1,2.023012311E1
6.800299096E0,-1.387709236E1,-1.455704594E1,1.249773264E0,2.015051394E1
6.802313096E0,-1.289546967E1,-1.542165184E1,1.656787634E0,2.017090550E1
6.804327096E0,-1.233283234E1,-1.590288639E1,1.865083098E0,2.021086549E1
6.806341596E0,-1.106629944E1,-1.694436455E1,2.250549555E0,2.036269743E1
6.808356596E0,-9.648932457E0,-1.814146423E1,2.540247917E0,2.070428655E1
6.810371846E0,-8.066365242E0,-1.876395798E1,2.679111719E0,2.059927200E1
6.812387046E0,-7.175721645E0,-2.005682564E1,2.688688517E0,2.147082397E1
6.814402212E0,-5.162198067E0,-2.144306946E1,2.691082716E0,2.221925838E1
6.816417212E0,-2.782062292E0,-2.287001228E1,2.645592928E0,2.319000850E1
6.818432087E0,-1.429338455E0,-2.360982132E1,2.602497339E0,2.379579088E1
6.820446975E0,1.584961534E0,-2.505861282E1,2.444479942E0,2.522739903E1
6.822461775E0,4.937143326E0,-2.638500023E1,2.183511972E0,2.693160496E1
6.824476684E0,6.689698696E0,-2.695721436E1,2.025494576E0,2.784862838E1
6.826491517E0,1.039113426E1,-2.794841385E1,1.647210717E0,2.986306768E1
6.828506286E0,1.429368305E1,-2.873850060E1,1.118092179E0,3.211636533E1
6.830521143E0,1.634342003E1,-2.906171799E1,8.020575643E-1,3.335167353E1
6.832535876E0,2.064579964E1,-2.954055786E1,8.379705995E-2,3.604026392E1
6.834550563E0,2.535070610E1,-2.970815277E1,-5.937620401E-1,3.905874031E1
6.836565268E0,3.036416435E1,-2.953098106E1,-1.168370485E0,4.237247230E1
6.838579934E0,3.304088211E1,-2.926283073E1,-1.431732655E0,4.415951779E1
6.840594618E0,3.890697479E1,-2.809206581E1,-1.956062794E0,4.802856474E1
6.842609218E0,4.492150879E1,-2.602347565E1,-2.408566952E0,5.197080364E1
6.844641265E0,5.112248993E1,-2.276227379E1,-2.748543501E0,5.602842650E1
6.846672583E0,5.426877213E1,-2.062903976E1,-2.899378300E0,5.812971103E1
6.848703191E0,6.059185791E1,-1.529715347E1,-3.198653460E0,6.257481549E1
6.850733149E0,6.668540192E1,-8.638579369E0,-3.294421434E0,6.732325820E1
6.852762509E0,6.949858856E1,-4.968267918E0,-3.153163671E0,6.974725758E1
6.854791278E0,7.446924591E1,2.638410330E0,-2.564189911E0,7.456007555E1
6.856819500E0,7.738059998E1,9.809343338E0,-1.778891921E0,7.802015718E1
6.858847214E0,7.791929626E1,1.301757431E1,-1.312022567E0,7.901009666E1
6.860874455E0,7.832391357E1,1.852214241E1,2.154781483E-2,8.048419510E1
6.862901255E0,7.842686462E1,2.257073784E1,2.037465572E0,8.163554720E1
6.864928055E0,7.845080566E1,2.405274963E1,4.795586109E0,8.219526337E1
6.866954888E0,7.845320129E1,2.605938911E1,6.447884560E0,8.291906759E1
6.868981688E0,7.845320129E1,2.689017677E1,1.003918743E1,8.353904287E1
6.871008421E0,7.845320129E1,2.669624710E1,1.385793877E1,8.402164524E1
6.873035054E0,7.824969482E1,2.624374199E1,1.562755299E1,8.399981635E1
6.875061654E0,7.592253113E1,2.467554092E1,1.829708862E1,8.190174910E1
6.877088287E0,7.175631714E1,2.230977058E1,1.993232727E1,7.774311920E1
6.879143353E0,6.684580994E1,1.945827484E1,2.066255951E1,7.262181581E1
6.881198419E0,6.165488434E1,1.647988892E1,2.073917389E1,6.710458133E1
6.883253519E0,5.901647186E1,1.501703167E1,2.058833885E1,6.428323956E1
6.885308585E0,5.377526474E1,1.224185276E1,1.996824074E1,5.865469031E1
6.887363685E0,4.875462723E1,9.828496933E0,1.913505936E1,5.328943164E1
6.889418785E0,4.408563232E1,7.795820236E0,1.827075195E1,4.835429834E1
6.891473818E0,4.194521713E1,6.933907509E0,1.787331390E1,4.611871273E1
6.893528884E0,3.812406921E1,5.528511047E0,1.721730232E1,4.219531475E1
6.895583950E0,3.494457245E1,4.510675907E0,1.675282860E1,3.901444100E1
6.897638983E0,3.236811066E1,3.878606796E0,1.641285133E1,3.649821731E1
6.899693983E0,3.130987358E1,3.703830004E0,1.625722885E1,3.547286329E1
6.901748949E0,2.966745186E1,3.608062029E0,1.593161678E1,3.386727365E1
6.903803949E0,2.906650734E1,3.677493811E0,1.574247456E1,3.325975518E1
6.905846749E0,2.825487137E1,3.971980572E0,1.528039360E1,3.236672387E1
6.907889515E0,2.791250038E1,4.390965939E0,1.469830322E1,3.185009226E1
6.909932248E0,2.785503960E1,4.601655483E0,1.435832691E1,3.167396432E1
6.911974948E0,2.799869156E1,5.066430092E0,1.363048935E1,3.154973348E1
6.914017581E0,2.837697601E1,5.533299446E0,1.284997940E1,3.163845984E1
6.916060247E0,2.893721962E1,6.007351398E0,1.201919174E1,3.190473194E1
6.918102847E0,2.927240753E1,6.237194538E0,1.160260105E1,3.209979423E1
6.920145380E0,2.998109245E1,6.658574104E0,1.075744724E1,3.254113067E1
6.922187846E0,3.070413971E1,7.058405876E0,9.885957718E0,3.301965246E1
6.924230246E0,3.101778030E1,7.242759228E0,9.466972351E0,3.322926153E1
6.926272646E0,3.153253365E1,7.570765018E0,8.650549889E0,3.356261573E1
6.928314979E0,3.182941437E1,7.774271965E0,7.805397034E0,3.368197064E1
6.930357279E0,3.189166451E1,7.803002834E0,7.367258072E0,3.364879804E1
6.932399579E0,3.182223320E1,7.738358974E0,6.490980148E0,3.338666723E1
6.934441979E0,3.152774620E1,7.467814445E0,5.629067421E0,3.288545930E1
6.936484412E0,3.128593063E1,7.271489620E0,5.222053051E0,3.254157118E1
6.938526845E0,3.067301559E1,6.766313076E0,4.405331135E0,3.171787857E1
6.940540878E0,2.991884232E1,6.098330975E0,3.629609823E0,3.074899728E1
6.942554878E0,2.909284210E1,5.346551895E0,2.949656487E0,2.972674809E1
6.944568878E0,2.864033890E1,4.946720123E0,2.667140722E0,2.918651558E1
6.946582811E0,2.766589928E1,4.106055737E0,2.219424963E0,2.805686233E1
6.948596744E0,2.656217194E1,3.236960649E0,1.951274395E0,2.682972911E1
6.950610677E0,2.596362114E1,2.801215887E0,1.881842494E0,2.618201223E1
6.952624577E0,2.473539543E1,1.917755604E0,1.829170108E0,2.487696599E1
6.954638543E0,2.344940948E1,1.043871999E0,1.912967205E0,2.355045472E1
6.956652543E0,2.278382111E1,6.057330370E-1,1.996764183E0,2.287917140E1
6.958666543E0,2.074156761E1,-5.937620401E-1,2.403778553E0,2.088883270E1
6.960680476E0,2.002570152E1,-9.624691010E-1,2.552218914E0,2.021061329E1
6.962694409E0,1.930265236E1,-1.302445769E0,2.726995707E0,1.953779053E1
6.964708309E0,1.782303619E1,-1.958456993E0,3.107673883E0,1.819763199E1
6.966722175E0,1.638651466E1,-2.545036316E0,3.514688015E0,1.695134521E1
6.968736008E0,1.497872448E1,-3.090914488E0,3.861847401E0,1.577434007E1
6.970749841E0,1.429128933E1,-3.330334663E0,3.993528366E0,1.520790414E1
6.972763741E0,1.301039124E1,-3.778050184E0,4.218583584E0,1.418944646E1
6.974777741E0,1.183244419E1,-4.170699596E0,4.343081951E0,1.327643896E1
6.976791774E0,1.130332565E1,-4.340687752E0,4.378994942E0,1.287564902E1
6.978805940E0,1.038155746E1,-4.606443882E0,4.398148537E0,1.217948156E1
6.980820206E0,9.598653793E0,-4.812345505E0,4.328716755E0,1.157715909E1
6.982834572E0,9.239523888E0,-4.888959885E0,4.252102375E0,1.128499468E1
6.984849072E0,8.614637375E0,-4.977844715E0,4.027047157E0,1.073350008E1
6.986863638E0,8.097489357E0,-5.006575108E0,3.694253206E0,1.021188694E1
6.988878238E0,7.850886822E0,-4.992209911E0,3.476380825E0,9.931958887E0
6.990892838E0,7.348104477E0,-4.920383930E0,2.990357876E0,9.335258842E0
6.992907471E0,6.883629322E0,-4.812345505E0,2.449268341E0,8.748824910E0
6.994922104E0,6.464643955E0,-4.683058739E0,1.920149803E0,8.210337136E0
6.996936737E0,6.265924931E0,-4.611232281E0,1.678335428E0,7.958774290E0
6.998951403E0,5.880458832E0,-4.479551315E0,1.206677675E0,7.490143328E0
7.000966003E0,5.540482044E0,-4.357447147E0,7.469909191E-1,7.088179058E0
7.002980603E0,5.387253284E0,-4.319139957E0,5.363011956E-1,6.925683136E0
7.004995169E0,5.083189487E0,-4.242525578E0,7.661445439E-2,6.621458179E0
7.007009802E0,4.841075897E0,-4.211400986E0,-3.830722570E-1,6.427959121E0
7.009024468E0,4.740519524E0,-4.182670593E0,-6.248866320E-1,6.352774351E0
7.011039168E0,4.541800499E0,-4.110844135E0,-1.151610970E0,6.233233439E0
7.013053934E0,4.359841347E0,-4.067748547E0,-1.668758631E0,6.191893909E0
7.015068667E0,4.264073372E0,-4.053383350E0,-1.900996208E0,6.182719862E0
7.017083433E0,4.072536945E0,-4.027047157E0,-2.308010340E0,6.174915198E0
7.019098266E0,3.734954596E0,-4.010287762E0,-2.789244890E0,6.149160985E0
7.021113166E0,3.598485231E0,-4.022258759E0,-2.920926094E0,6.136731274E0
7.023128166E0,3.445256233E0,-4.041412354E0,-3.050212860E0,6.124263451E0
7.025143232E0,3.088520288E0,-4.098873138E0,-3.306392431E0,6.105075715E0
7.027158365E0,2.681505919E0,-4.211400986E0,-3.548206806E0,6.125042350E0
7.029173498E0,2.458845139E0,-4.276044369E0,-3.648763418E0,6.135466514E0
7.031188664E0,1.987187386E0,-4.436455727E0,-3.792415380E0,6.165506268E0
7.033203797E0,1.505952835E0,-4.606443882E0,-3.842693806E0,6.184942592E0
7.035218930E0,1.254561663E0,-4.707000732E0,-3.833117008E0,6.198593942E0
7.037234030E0,7.398083210E-1,-4.879383087E0,-3.756502390E0,6.202177510E0
7.039249130E0,1.987187415E-1,-5.087977886E0,-3.651157618E0,6.265617293E0
7.041292530E0,-3.303998411E-1,-5.305850029E0,-3.473986626E0,6.350574121E0
7.043335996E0,-8.930372596E-1,-5.487809658E0,-3.227383852E0,6.428808359E0
7.045379429E0,-1.450886250E0,-5.672163010E0,-2.952050686E0,6.556912945E0
7.047422829E0,-1.752555609E0,-5.753565788E0,-2.806004286E0,6.636914230E0
7.049466262E0,-2.351106167E0,-5.985803604E0,-2.506729126E0,6.902263100E0
7.051509695E0,-2.995146275E0,-6.246771336E0,-2.214636564E0,7.273078333E0
7.053553128E0,-3.320757866E0,-6.378452778E0,-2.068590164E0,7.482723963E0
7.055596561E0,-3.988739967E0,-6.656179905E0,-1.786074519E0,7.962715595E0
7.057639961E0,-4.654327869E0,-6.960243702E0,-1.539471745E0,8.513385552E0
7.059683327E0,-4.980238914E0,-7.087136269E0,-1.438915253E0,8.780703687E0
7.061726727E0,-5.645826817E0,-7.345710278E0,-1.278503656E0,9.352507232E0
7.063770193E0,-6.330568790E0,-7.621043205E0,-1.149216771E0,9.973820729E0
7.065813659E0,-7.008127689E0,-7.752724171E0,-1.098938584E0,1.050838959E1
7.067857159E0,-7.355287075E0,-8.018480301E0,-1.041477680E0,1.093073420E1
7.069900625E0,-8.075942039E0,-8.205228806E0,-1.000776291E0,1.155630446E1
7.071944058E0,-8.851662636E0,-8.327332497E0,-1.010353088E0,1.219496664E1
7.073987524E0,-9.258677483E0,-8.370428085E0,-1.024718285E0,1.252346688E1
7.076030990E0,-1.006552315E1,-8.399158478E0,-1.060631394E0,1.315239744E1
7.078074423E0,-1.087715721E1,-8.387187958E0,-1.132457376E0,1.378186963E1
7.080117823E0,-1.172949314E1,-8.382399559E0,-1.290474772E0,1.447449332E1
7.082161223E0,-1.219636250E1,-8.389581680E0,-1.379060149E0,1.486735167E1
7.084204556E0,-1.315404320E1,-8.387187958E0,-1.620874524E0,1.568441929E1
7.086247856E0,-1.359936523E1,-8.420706749E0,-1.800439715E0,1.609635425E1
7.088306589E0,-1.490211010E1,-8.571541786E0,-2.240972757E0,1.733684438E1
7.090365389E0,-1.536658478E1,-8.681674957E0,-2.765302896E0,1.786477842E1
7.092424189E0,-1.640327454E1,-8.684068680E0,-3.313575268E0,1.885365337E1
7.094482955E0,-1.760037613E1,-8.588300705E0,-3.902548790E0,1.996902692E1
7.096541721E0,-1.823723221E1,-8.497321129E0,-4.213795185E0,2.055619553E1
7.098600487E0,-1.946785164E1,-8.284236908E0,-4.807557106E0,2.169650741E1
7.100659187E0,-2.065537643E1,-8.073547363E0,-5.315426826E0,2.280527362E1
7.102689553E0,-2.121562004E1,-7.951443195E0,-5.538087845E0,2.332377327E1
7.104719853E0,-2.222836685E1,-7.726387978E0,-5.880458832E0,2.425648697E1
7.106750153E0,-2.313816452E1,-7.570765018E0,-6.076783180E0,2.509219867E1
7.108780419E0,-2.356433105E1,-7.510910034E0,-6.115090370E0,2.547716228E1
7.110810585E0,-2.431611061E1,-7.436689854E0,-6.124667168E0,2.615509777E1
7.112840785E0,-2.477370262E1,-7.429507256E0,-6.083965778E0,2.656969249E1
7.114870951E0,-2.503466988E1,-7.472602844E0,-6.038475990E0,2.681487799E1
7.116901117E0,-2.515438080E1,-7.649773598E0,-5.806238174E0,2.692534700E1
7.118931317E0,-2.540337753E1,-7.874828815E0,-5.380070686E0,2.713465827E1
7.120961517E0,-2.560688591E1,-8.140584946E0,-4.855441093E0,2.730489036E1
7.123020050E0,-2.574335480E1,-8.413523674E0,-4.304774761E0,2.742332552E1
7.125078616E0,-2.577208519E1,-8.669703484E0,-3.722983599E0,2.744494016E1
7.127137182E0,-2.575053787E1,-8.798990250E0,-3.445256233E0,2.742958659E1
7.129195715E0,-2.565237427E1,-9.076718330E0,-2.923320293E0,2.736744275E1
7.131254248E0,-2.547520447E1,-9.373599052E0,-2.499546528E0,2.725982639E1
